station_code,lowest_name
48730320,영운리
48730320,하림리
48730320,원북리
48730330,법수면
48730330,강주리
48730330,우거리
48730330,윤내리
48730330,윤외리
48730330,주물리
48730330,대송리
48730330,백산리
48730330,사정리
48730330,황사리
48730340,대산면
48730340,부목리
48730340,대사리
48730340,평림리
48730340,옥렬리
48730340,하기리
48730340,서촌리
48730340,구혜리
48730340,장암리
48730350,칠서면
48730350,회산리
48730350,무릉리
48730350,구포리
48730350,태곡리
48730350,대치리
48730350,계내리
48730350,용성리
48730350,이룡리
48730350,청계리
48730360,칠북면
48730360,화천리
48730360,덕남리
48730360,이령리
48730360,봉촌리
48730360,검단리
48730360,가연리
48730360,영동리
48730380,산인면
48730380,입곡리
48730380,신산리
48730380,모곡리
48730380,송정리
48730380,내인리
48730380,부봉리
48730380,운곡리
48730390,여항면
48730390,외암리
48730390,내곡리
48730390,주서리
48730390,주동리
48740000,창녕군
48740250,창녕읍
48740250,송현리
48740250,교리
48740250,말흘리
48740250,교상리
48740250,술정리
48740250,직교리
48740250,조산리
48740250,도야리
48740250,하리
48740250,퇴천리
48740250,탐하리
48740250,신촌리
48740250,용석리
48740250,외부리
48740250,옥천리
48740250,여초리
48740250,교하리
48740253,남지읍
48740253,남지리
48740253,마산리
48740253,학계리
48740253,용산리
48740253,신전리
48740253,성사리
48740253,아지리
48740253,고곡리
48740253,수개리
48740253,시남리
48740253,칠현리
48740253,반포리
48740253,대곡리
48740253,월하리
48740310,고암면
48740310,중대리
48740310,억만리
48740310,원촌리
48740310,대암리
48740310,간상리
48740310,우천리
48740310,계상리
48740310,감리
48740320,성산면
48740320,냉천리
48740320,정녕리
48740320,대견리
48740320,후천리
48740320,대산리
48740320,연당리
48740320,운봉리
48740320,방리
48740320,가복리
48740330,대합면
48740330,십이리
48740330,등지리
48740330,장기리
48740330,모전리
48740330,소야리
48740330,주매리
48740330,퇴산리
48740330,신당리
48740330,평지리
48740330,도개리
48740330,내울리
48740330,목단리
48740330,이방리
48740330,대곡리
48740330,대동리
48740330,합리
48740340,이방면
48740340,안리
48740340,동산리
48740340,석리
48740340,현창리
48740340,성산리
48740340,상리
48740340,모곡리
48740340,옥천리
48740340,초곡리
48740340,거남리
48740340,송곡리
48740340,장천리
48740340,등림리
48740350,유어면
48740350,부곡리
48740350,미구리
48740350,가항리
48740350,세진리
48740350,대대리
48740350,선소리
48740350,진창리
48740350,광산리
48740350,풍조리
48740360,대지면
48740360,모산리
48740360,왕산리
48740360,석리
48740360,창산리
48740360,효정리
48740360,본초리
48740360,구미리
48740360,용소리
48740370,계성면
48740370,명리
48740370,사리
48740370,신당리
48740370,계성리
48740370,광계리
48740370,봉산리
48740380,영산면
48740380,서리
48740380,구계리
48740380,교리
48740380,성내리
48740380,동리
48740380,죽사리
48740380,신제리
48740380,월령리
48740380,봉암리
48740390,장마면
48740390,강리
48740390,유리
48740390,장가리
48740390,초곡리
48740390,산지리
48740390,신구리
48740390,동정리
48740390,대봉리
48740400,도천면
48740400,도천리
48740400,일리
48740400,덕곡리
48740400,예리
48740400,어만리
48740400,논리
48740400,우강리
48740400,송진리
48740410,길곡면
48740410,증산리
48740410,오호리
48740410,길곡리
48740410,마천리
48740420,부곡면
48740420,부곡리
48740420,거문리
48740420,사창리
48740420,온정리
48740420,청암리
48740420,노리
48740420,학포리
48740420,구산리
48740420,비봉리
48740420,수다리
48820000,고성군
48820250,고성읍
48820250,성내리
48820250,서외리
48820250,수남리
48820250,동외리
48820250,송학리
48820250,기월리
48820250,교사리
48820250,무량리
48820250,덕선리
48820250,대평리
48820250,우산리
48820250,죽계리
48820250,율대리
48820250,월평리
48820250,신월리
48820250,이당리
48820250,대독리
48820310,삼산면
48820310,병산리
48820310,두포리
48820310,미룡리
48820310,삼봉리
48820310,장치리
48820310,판곡리
48820320,하일면
48820320,학림리
48820320,수양리
48820320,용태리
48820320,송천리
48820320,오방리
48820320,춘암리
48820320,동화리
48820330,하이면
48820330,덕호리
48820330,덕명리
48820330,월흥리
48820330,사곡리
48820330,석지리
48820330,와룡리
48820330,봉현리
48820330,봉원리
48820340,상리면
48820340,척번정리
48820340,고봉리
48820340,신촌리
48820340,오산리
48820340,동산리
48820340,망림리
48820340,무선리
48820340,자은리
48820340,부포리
48820350,대가면
48820350,척정리
48820350,금산리
48820350,암전리
48820350,유흥리
48820350,양화리
48820350,연지리
48820350,송계리
48820350,갈천리
48820350,신전리
48820360,영현면
48820360,침점리
48820360,추계리
48820360,봉발리
48820360,대법리
48820360,영부리
48820360,봉림리
48820360,신분리
48820360,연화리
48820370,영오면
48820370,영대리
48820370,오서리
48820370,오동리
48820370,영산리
48820370,성곡리
48820370,연당리
48820370,양산리
48820380,개천면
48820380,청광리
48820380,나선리
48820380,가천리
48820380,봉치리
48820380,용안리
48820380,북평리
48820380,명성리
48820380,예성리
48820380,좌연리
48820390,구만면
48820390,효락리
48820390,주평리
48820390,화림리
48820390,저연리
48820390,용와리
48820390,광덕리
48820400,회화면
48820400,배둔리
48820400,당항리
48820400,봉동리
48820400,어신리
48820400,삼덕리
48820400,녹명리
48820410,마암면
48820410,두호리
48820410,삼락리
48820410,보전리
48820410,화산리
48820410,도전리
48820410,장산리
48820410,성전리
48820410,신리
48820410,석마리
48820420,동해면
48820420,장기리
48820420,양촌리
48820420,외산리
48820420,내산리
48820420,용정리
48820420,장좌리
48820420,봉암리
48820420,외곡리
48820420,내곡리
48820430,거류면
48820430,당동리
48820430,신용리
48820430,화당리
48820430,거산리
48820430,가려리
48820430,송산리
48820430,은월리
48820430,용산리
48820430,감서리
48840000,남해군
48840250,남해읍
48840250,북변리
48840250,서변리
48840250,남변리
48840250,차산리
48840250,선소리
48840250,심천리
48840250,아산리
48840250,평현리
48840250,평리
48840250,입현리
48840310,이동면
48840310,다정리
48840310,초음리
48840310,석평리
48840310,무림리
48840310,신전리
48840310,화계리
48840310,용소리
48840310,난음리
48840320,상주면
48840320,양아리
48840320,상주리
48840330,삼동면
48840330,영지리
48840330,지족리
48840330,금송리
48840330,동천리
48840330,봉화리
48840330,물건리
48840340,미조면
48840340,송정리
48840340,미조리
48840350,남면
48840350,당항리
48840350,석교리
48840350,홍현리
48840350,선구리
48840350,임포리
48840350,평산리
48840350,덕월리
48840350,상가리
48840350,죽전리
48840360,서면
48840360,연죽리
48840360,대정리
48840360,서호리
48840360,서상리
48840360,작장리
48840360,남상리
48840360,노구리
48840360,중현리
48840360,정포리
48840370,고현면
48840370,이어리
48840370,대곡리
48840370,도마리
48840370,오곡리
48840370,포상리
48840370,남치리
48840370,대사리
48840370,차면리
48840370,갈화리
48840380,설천면
48840380,비란리
48840380,진목리
48840380,문항리
48840380,금음리
48840380,남양리
48840380,문의리
48840380,노량리
48840380,덕신리
48840390,창선면
48840390,상신리
48840390,동대리
48840390,당항리
48840390,대벽리
48840390,율도리
48840390,서대리
48840390,광천리
48840390,지족리
48840390,옥천리
48840390,당저리
48840390,상죽리
48840390,수산리
48840390,부윤리
48840390,오용리
48840390,가인리
48840390,진동리
48850000,하동군
48850250,하동읍
48850250,읍내리
48850250,광평리
48850250,비파리
48850250,신기리
48850250,목도리
48850250,흥룡리
48850250,화심리
48850250,두곡리
48850310,화개면
48850310,부춘리
48850310,덕은리
48850310,탑리
48850310,삼신리
48850310,정금리
48850310,운수리
48850310,용강리
48850310,범왕리
48850310,대성리
48850320,악양면
48850320,미점리
48850320,축지리
48850320,신대리
48850320,신성리
48850320,신흥리
48850320,중대리
48850320,동매리
48850320,등촌리
48850320,매계리
48850320,정동리
48850320,정서리
48850320,입석리
48850320,봉대리
48850320,평사리
48850330,적량면
48850330,관리
48850330,우계리
48850330,동리
48850330,서리
48850330,동산리
48850330,고절리
48850340,횡천면
48850340,전대리
48850340,애치리
48850340,여의리
48850340,횡천리
48850340,월평리
48850340,남산리
48850340,학리
48850350,고전면
48850350,범아리
48850350,성천리
48850350,신월리
48850350,전도리
48850350,대덕리
48850350,고하리
48850350,성평리
48850350,명교리
48850360,금남면
48850360,중평리
48850360,대치리
48850360,노량리
48850360,송문리
48850360,대송리
48850360,덕천리
48850360,진정리
48850360,계천리
48850360,대도리
48850370,진교면
48850370,진교리
48850370,백련리
48850370,안심리
48850370,고룡리
48850370,양포리
48850370,관곡리
48850370,월운리
48850370,송원리
48850370,고이리
48850370,술상리
48850380,양보면
48850380,운암리
48850380,장암리
48850380,감당리
48850380,우복리
48850380,통정리
48850380,박달리
48850380,지례리
48850390,북천면
48850390,방화리
48850390,사평리
48850390,직전리
48850390,옥정리
48850390,서황리
48850390,화정리
48850400,청암면
48850400,평촌리
48850400,명호리
48850400,중이리
48850400,상이리
48850400,묵계리
48850410,옥종면
48850410,청룡리
48850410,월횡리
48850410,두양리
48850410,종화리
48850410,문암리
48850410,안계리
48850410,병천리
48850410,법대리
48850410,대곡리
48850410,북방리
48850410,정수리
48850410,양구리
48850410,궁항리
48850410,위태리
48850410,회신리
48850420,금성면
48850420,가덕리
48850420,궁항리
48850420,고포리
48850420,갈사리
48860000,산청군
48860250,산청읍
48860250,산청리
48860250,옥산리
48860250,지리
48860250,모고리
48860250,송경리
48860250,차탄리
48860250,부리
48860250,병정리
48860250,내수리
48860250,정곡리
48860250,척지리
48860250,범학리
48860250,묵곡리
48860250,내리
48860310,차황면
48860310,장위리
48860310,양곡리
48860310,상중리
48860310,실매리
48860310,장박리
48860310,법평리
48860310,신기리
48860310,부리
48860310,우사리
48860310,철수리
48860310,상법리
48860320,오부면
48860320,양촌리
48860320,방곡리
48860320,내곡리
48860320,일물리
48860320,오전리
48860320,중촌리
48860320,왕촌리
48860320,대현리
48860330,생초면
48860330,어서리
48860330,노은리
48860330,구평리
48860330,향양리
48860330,월곡리
48860330,신연리
48860330,대포리
48860330,갈전리
48860330,평촌리
48860330,하촌리
48860330,상촌리
48860330,계남리
48860340,금서면
48860340,매촌리
48860340,평촌리
48860340,향양리
48860340,수철리
48860340,지막리
48860340,특리
48860340,신아리
48860340,주상리
48860340,화계리
48860340,자혜리
48860340,방곡리
48860340,오봉리
48860350,삼장면
48860350,석남리
48860350,홍계리
48860350,평촌리
48860350,유평리
48860350,덕교리
48860350,대포리
48860350,내원리
48860350,대하리
48860360,시천면
48860360,중산리
48860360,사리
48860360,내대리
48860360,외공리
48860360,반천리
48860360,원리
48860360,내공리
48860360,천평리
48860360,동당리
48860360,신천리
48860360,중태리
48860370,단성면
48860370,성내리
48860370,강누리
48860370,방목리
48860370,청계리
48860370,운리
48860370,입석리
48860370,길리
48860370,남사리
48860370,사월리
48860370,묵곡리
48860370,소남리
48860370,관정리
48860370,호리
48860370,당산리
48860370,창촌리
48860370,백운리
48860370,자양리
48860380,신안면
48860380,하정리
48860380,신기리
48860380,청현리
48860380,문대리
48860380,장죽리
48860380,소이리
48860380,외고리
48860380,갈전리
48860380,안봉리
48860380,외송리
48860380,신안리
48860380,중촌리
48860390,생비량면
48860390,도전리
48860390,도리
48860390,화현리
48860390,가계리
48860390,제보리
48860400,신등면
48860400,단계리
48860400,양전리
48860400,가술리
48860400,간공리
48860400,사정리
48860400,평지리
48860400,율현리
48860400,모례리
48860400,장천리
48870000,함양군
48870250,함양읍
48870250,운림리
48870250,용평리
48870250,대덕리
48870250,교산리
48870250,신천리
48870250,신관리
48870250,백천리
48870250,백연리
48870250,이은리
48870250,난평리
48870250,삼산리
48870250,죽곡리
48870250,웅곡리
48870250,구룡리
48870250,죽림리
48870310,마천면
48870310,가흥리
48870310,군자리
48870310,덕전리
48870310,삼정리
48870310,강청리
48870310,추성리
48870310,의탄리
48870310,창원리
48870310,구양리
48870320,휴천면
48870320,월평리
48870320,금반리
48870320,태관리
48870320,목현리
48870320,호산리
48870320,대천리
48870320,남호리
48870320,동강리
48870320,운서리
48870320,송전리
48870320,문정리
48870330,유림면
48870330,손곡리
48870330,유평리
48870330,서주리
48870330,화촌리
48870330,장항리
48870330,국계리
48870330,대궁리
48870330,웅평리
48870330,옥매리
48870340,수동면
48870340,화산리
48870340,죽산리
48870340,하교리
48870340,도북리
48870340,상백리
48870340,내백리
48870340,우명리
48870340,원평리
48870350,지곡면
48870350,개평리
48870350,평촌리
48870350,덕암리
48870350,마산리
48870350,시목리
48870350,남효리
48870350,창평리
48870350,도촌리
48870350,공배리
48870350,보산리
48870360,안의면
48870360,금천리
48870360,당본리
48870360,이전리
48870360,석천리
48870360,황곡리
48870360,도림리
48870360,초동리
48870360,봉산리
48870360,귀곡리
48870360,대대리
48870360,신안리
48870360,하원리
48870360,상원리
48870360,교북리
48870360,월림리
48870370,서하면
48870370,송계리
48870370,운곡리
48870370,다곡리
48870370,황산리
48870370,봉전리
48870380,서상면
48870380,대남리
48870380,도천리
48870380,옥산리
48870380,금당리
48870380,중남리
48870380,상남리
48870390,백전면
48870390,평정리
48870390,양백리
48870390,백운리
48870390,운산리
48870390,대안리
48870390,구산리
48870390,오천리
48870390,경백리
48870400,병곡면
48870400,옥계리
48870400,연덕리
48870400,송평리
48870400,도천리
48870400,월암리
48870400,광평리
48870400,원산리
48880000,거창군
48880250,거창읍
48880250,상림리
48880250,중앙리
48880250,대동리
48880250,대평리
48880250,김천리
48880250,송정리
48880250,장팔리
48880250,정장리
48880250,동변리
48880250,서변리
48880250,가지리
48880250,양평리
48880250,학리
48880310,주상면
48880310,성기리
48880310,남산리
48880310,거기리
48880310,도평리
48880310,연교리
48880310,완대리
48880310,내오리
48880320,웅양면
48880320,신촌리
48880320,한기리
48880320,죽림리
48880320,군암리
48880320,동호리
48880320,산포리
48880320,노현리
48880330,고제면
48880330,개명리
48880330,봉산리
48880330,봉계리
48880330,농산리
48880330,궁항리
48880340,북상면
48880340,병곡리
48880340,갈계리
48880340,농산리
48880340,월성리
48880340,소정리
48880340,산수리
48880340,창선리
48880350,위천면
48880350,장기리
48880350,남산리
48880350,상천리
48880350,당산리
48880350,강천리
48880350,모동리
48880350,황산리
48880360,마리면
48880360,말흘리
48880360,영승리
48880360,고학리
48880360,율리
48880360,대동리
48880360,하고리
48880360,월계리
48880370,남상면
48880370,무촌리
48880370,대산리
48880370,둔동리
48880370,월평리
48880370,송변리
48880370,전척리
48880370,오계리
48880370,임불리
48880370,춘전리
48880370,진목리
48880380,남하면
48880380,무릉리
48880380,양항리
48880380,둔마리
48880380,지산리
48880380,대야리
48880390,신원면
48880390,수원리
48880390,와룡리
48880390,청수리
48880390,대현리
48880390,구사리
48880390,과정리
48880390,양지리
48880390,덕산리
48880390,중유리
48880400,가조면
48880400,대초리
48880400,기리
48880400,석강리
48880400,사병리
48880400,일부리
48880400,도리
48880400,장기리
48880400,마상리
48880400,수월리
48880400,동례리
48880410,가북면
48880410,용산리
48880410,우혜리
48880410,중촌리
48880410,해평리
48880410,용암리
48880410,몽석리
48880410,박암리
48890000,합천군
48890250,합천읍
48890250,합천리
48890250,금양리
48890250,영창리
48890250,내곡리
48890250,서산리
48890250,용계리
48890250,외곡리
48890250,장계리
48890250,인곡리
48890310,봉산면
48890310,압곡리
48890310,권빈리
48890310,상현리
48890310,김봉리
48890310,봉계리
48890310,송림리
48890310,계산리
48890310,고삼리
48890310,양지리
48890310,노곡리
48890310,술곡리
48890310,도곡리
48890320,묘산면
48890320,반포리
48890320,팔심리
48890320,안성리
48890320,관기리
48890320,광산리
48890320,도옥리
48890320,산제리
48890320,가산리
48890320,화양리
48890320,거산리
48890320,봉곡리
48890330,가야면
48890330,죽전리
48890330,대전리
48890330,가천리
48890330,구미리
48890330,성기리
48890330,매안리
48890330,매화리
48890330,청현리
48890330,이천리
48890330,사촌리
48890330,황산리
48890330,야천리
48890330,구원리
48890330,치인리
48890340,야로면
48890340,덕암리
48890340,청계리
48890340,정대리
48890340,월광리
48890340,묵촌리
48890340,구정리
48890340,금평리
48890340,하빈리
48890340,매촌리
48890340,야로리
48890340,하림리
48890340,나대리
48890350,율곡면
48890350,기리
48890350,내천리
48890350,두사리
48890350,갑산리
48890350,낙민리
48890350,노양리
48890350,와리
48890350,율진리
48890350,항곡리
48890350,문림리
48890350,본천리
48890350,영전리
48890350,제내리
48890350,임북리
48890360,초계면
48890360,아막리
48890360,초계리
48890360,중리
48890360,대동리
48890360,상대리
48890360,택리
48890360,원당리
48890360,관평리
48890360,대평리
48890360,유하리
48890360,신촌리
48890370,쌍책면
48890370,상신리
48890370,하신리
48890370,건태리
48890370,사양리
48890370,덕봉리
48890370,상포리
48890370,성산리
48890370,진정리
48890370,다라리
48890370,오서리
48890380,덕곡면
48890380,포두리
48890380,장리
48890380,병배리
48890380,학리
48890380,율지리
48890380,율원리
48890380,본곡리
48890390,청덕면
48890390,적포리
48890390,두곡리
48890390,대부리
48890390,앙진리
48890390,모리
48890390,미곡리
48890390,성태리
48890390,삼학리
48890390,소례리
48890390,운봉리
48890390,초곡리
48890390,가현리
48890400,적중면
48890400,죽고리
48890400,황정리
48890400,정토리
48890400,옥두리
48890400,부수리
48890400,누하리
48890400,상부리
48890400,양림리
48890400,두방리
48890410,대양면
48890410,정양리
48890410,아천리
48890410,대목리
48890410,무곡리
48890410,덕정리
48890410,도리
48890410,함지리
48890410,양산리
48890410,안금리
48890410,백암리
48890410,오산리
48890420,쌍백면
48890420,대곡리
48890420,육리
48890420,평구리
48890420,평지리
48890420,안계리
48890420,대현리
48890420,외초리
48890420,장전리
48890420,운곡리
48890420,백역리
48890420,하신리
48890420,삼리
48890420,죽전리
48890430,삼가면
48890430,동리
48890430,용흥리
48890430,외토리
48890430,일부리
48890430,어전리
48890430,양전리
48890430,금리
48890430,두모리
48890430,소오리
48890430,하판리
48890430,문송리
48890430,덕진리
48890430,학리
48890440,가회면
48890440,월계리
48890440,도탄리
48890440,오도리
48890440,둔내리
48890440,중촌리
48890440,덕촌리
48890440,함방리
48890440,장대리
48890440,외사리
48890450,대병면
48890450,상천리
48890450,역평리
48890450,회양리
48890450,유전리
48890450,양리
48890450,하금리
48890450,장단리
48890450,대지리
48890450,성리
48890460,용주면
48890460,공암리
48890460,황계리
48890460,장전리
48890460,노리
48890460,평산리
48890460,손목리
48890460,팔산리
48890460,용지리
48890460,성산리
48890460,월평리
48890460,방곡리
48890460,고품리
48890460,봉기리
48890460,우곡리
48890460,죽죽리
48890460,가호리
50000000,제주특별자치도
50110000,제주시
50110101,일도일동
50110102,일도이동
50110103,이도일동
50110104,이도이동
50110105,삼도일동
50110106,삼도이동
50110107,건입동
50110108,용담일동
50110109,용담이동
50110110,용담삼동
50110111,화북일동
50110112,화북이동
50110113,삼양일동
50110114,삼양이동
50110115,삼양삼동
50110116,봉개동
50110117,아라일동
50110118,아라이동
50110119,오라일동
50110120,오라이동
50110121,오라삼동
50110122,노형동
50110123,외도일동
50110124,외도이동
50110125,이호일동
50110126,이호이동
50110127,도두일동
50110128,도두이동
50110129,도남동
50110130,도련일동
50110131,도련이동
50110132,용강동
50110133,회천동
50110134,오등동
50110135,월평동
50110136,영평동
50110137,연동
50110138,도평동
50110139,해안동
50110140,내도동
50110250,한림읍
50110250,귀덕리
50110250,수원리
50110250,대림리
50110250,한림리
50110250,금악리
50110250,동명리
50110250,명월리
50110250,옹포리
50110250,상대리
50110250,상명리
50110250,협재리
50110250,월령리
50110250,금능리
50110250,월림리
50110250,한수리
50110253,애월읍
50110253,용흥리
50110253,중엄리
50110253,어음1리
50110253,어음2리
50110253,광령리
50110253,상귀리
50110253,구엄리
50110253,수산리
50110253,신엄리
50110253,장전리
50110253,소길리
50110253,고성리
50110253,하가리
50110253,상가리
50110253,고내리
50110253,애월리
50110253,납읍리
50110253,어음리
50110253,곽지리
50110253,금성리
50110253,봉성리
50110253,하귀1리
50110253,하귀2리
50110253,유수암리
50110253,광령1리
50110253,광령2리
50110253,광령3리
50110256,구좌읍
50110256,동복리
50110256,덕천리
50110256,송당리
50110256,월정리
50110256,행원리
50110256,세화리
50110256,상도리
50110256,한동리
50110256,하도리
50110256,종달리
50110256,평대리
50110256,김녕리
50110259,조천읍
50110259,신촌리
50110259,와흘리
50110259,조천리
50110259,함덕리
50110259,신흥리
50110259,대흘리
50110259,북촌리
50110259,와산리
50110259,교래리
50110259,선흘리
50110310,한경면
50110310,청수리
50110310,용수리
50110310,고산리
50110310,판포리
50110310,금등리
50110310,조수리
50110310,두모리
50110310,신창리
50110310,낙천리
50110310,저지리
50110310,산양리
50110310,한원리
50110310,용당리
50110320,추자면
50110320,대서리
50110320,영흥리
50110320,묵리
50110320,예초리
50110320,신양리
50110330,우도면
50110330,연평리
50110330,서광리
50110330,천진리
50110330,조일리
50110330,오봉리
50130000,서귀포시
50130101,서귀동
50130102,법환동
50130103,서호동
50130104,호근동
50130105,동홍동
50130106,서홍동
50130107,상효동
50130108,하효동
50130109,신효동
50130110,보목동
50130111,토평동
50130112,중문동
50130113,회수동
50130114,대포동
50130115,월평동
50130116,강정동
50130117,도순동
50130118,하원동
50130119,색달동
50130120,상예동
50130121,하예동
50130122,영남동
50130250,대정읍
50130250,상모리
50130250,하모리
50130250,안성리
50130250,인성리
50130250,일과리
50130250,가파리
50130250,신평리
50130250,동일리
50130250,보성리
50130250,구억리
50130250,무릉리
50130250,영락리
50130250,신도리
50130253,남원읍
50130253,남원리
50130253,태흥리
50130253,한남리
50130253,수망리
50130253,의귀리
50130253,신흥리
50130253,위미리
50130253,하례리
50130253,신례리
50130259,성산읍
50130259,신양리
50130259,성산리
50130259,오조리
50130259,시흥리
50130259,고성리
50130259,수산리
50130259,온평리
50130259,신산리
50130259,삼달리
50130259,신풍리
50130259,신천리
50130259,난산리
50130310,안덕면
50130310,대평리
50130310,화순리
50130310,창천리
50130310,감산리
50130310,상창리
50130310,사계리
50130310,덕수리
50130310,서광리
50130310,동광리
50130310,광평리
50130310,상천리
50130320,표선면
50130320,표선리
50130320,하천리
50130320,성읍리
50130320,가시리
50130320,세화리
50130320,토산리
51000000,강원특별자치도
51110000,춘천시
51110101,봉의동
51110102,요선동
51110103,낙원동
51110104,중앙로1가
51110105,중앙로2가
51110106,중앙로3가
51110107,옥천동
51110108,조양동
51110109,죽림동
51110110,운교동
51110111,약사동
51110112,효자동
51110113,소양로1가
51110114,소양로2가
51110115,소양로3가
51110116,소양로4가
51110117,근화동
51110118,우두동
51110119,사농동
51110120,후평동
51110121,온의동
51110122,교동
51110123,퇴계동
51110124,석사동
51110125,삼천동
51110126,칠전동
51110127,송암동
51110128,신동
51110129,중도동
51110250,신북읍
51110250,율문리
51110250,천전리
51110250,유포리
51110250,산천리
51110250,발산리
51110250,지내리
51110250,용산리
51110310,동면
51110310,지내리
51110310,만천리
51110310,장학리
51110310,감정리
51110310,월곡리
51110310,품안리
51110310,품걸리
51110310,신이리
51110310,평촌리
51110310,상걸리
51110320,동산면
51110320,조양리
51110320,봉명리
51110320,원창리
51110320,군자리
51110330,신동면
51110330,의암리
51110330,팔미리
51110330,혈동리
51110330,증리
51110330,정족리
51110340,남면
51110340,관천리
51110340,박암리
51110340,가정리
51110340,발산리
51110340,후동리
51110340,추곡리
51110340,한덕리
51110350,서면
51110350,현암리
51110350,금산리
51110350,신매리
51110350,서상리
51110350,오월리
51110350,월송리
51110350,방동리
51110350,덕두원리
51110350,당림리
51110350,안보리
51110360,사북면
51110360,신포리
51110360,지촌리
51110360,오탄리
51110360,가일리
51110360,원평리
51110360,지암리
51110360,고탄리
51110360,고성리
51110360,송암리
51110360,인람리
51110380,북산면
51110380,내평리
51110380,청평리
51110380,부귀리
51110380,추곡리
51110380,오항리
51110380,물로리
51110380,조교리
51110380,대동리
51110380,대곡리
51110380,추전리
51110390,동내면
51110390,거두리
51110390,신촌리
51110390,고은리
51110390,사암리
51110390,학곡리
51110400,남산면
51110400,광판리
51110400,행촌리
51110400,수동리
51110400,창촌리
51110400,방곡리
51110400,강촌리
51110400,서천리
51110400,백양리
51110400,방하리
51110400,산수리
51130000,원주시
51130101,중앙동
51130102,평원동
51130103,원동
51130104,인동
51130105,개운동
51130106,명륜동
51130107,단구동
51130108,일산동
51130109,학성동
51130110,단계동
51130111,우산동
51130112,태장동
51130113,봉산동
51130114,행구동
51130115,무실동
51130116,관설동
51130117,반곡동
51130118,가현동
51130250,문막읍
51130250,문막리
51130250,동화리
51130250,비두리
51130250,취병리
51130250,궁촌리
51130250,건등리
51130250,후용리
51130250,포진리
51130250,반계리
51130250,대둔리
51130310,소초면
51130310,평장리
51130310,의관리
51130310,장양리
51130310,흥양리
51130310,수암리
51130310,교항리
51130310,둔둔리
51130310,학곡리
51130320,호저면
51130320,주산리
51130320,고산리
51130320,대덕리
51130320,광격리
51130320,만종리
51130320,옥산리
51130320,무장리
51130320,용곡리
51130320,산현리
51130320,매호리
51130330,지정면
51130330,간현리
51130330,안창리
51130330,가곡리
51130330,판대리
51130330,신평리
51130330,월송리
51130330,보통리
51130350,부론면
51130350,법천리
51130350,손곡리
51130350,정산리
51130350,흥호리
51130350,노림리
51130350,단강리
51130360,귀래면
51130360,운남리
51130360,귀래리
51130360,운계리
51130360,주포리
51130360,용암리
51130370,흥업면
51130370,흥업리
51130370,매지리
51130370,사제리
51130370,대안리
51130380,판부면
51130380,금대리
51130380,서곡리
51130380,신촌리
51130390,신림면
51130390,신림리
51130390,금창리
51130390,구학리
51130390,용암리
51130390,성남리
51130390,황둔리
51130390,송계리
51150000,강릉시
51150101,홍제동
51150102,남문동
51150103,명주동
51150104,성내동
51150105,임당동
51150106,금학동
51150107,용강동
51150108,성남동
51150109,옥천동
51150110,교동
51150111,포남동
51150112,초당동
51150113,강문동
51150114,송정동
51150115,견소동
51150116,내곡동
51150117,회산동
51150118,장현동
51150119,박월동
51150120,담산동
51150121,노암동
51150122,유산동
51150123,월호평동
51150124,신석동
51150125,입암동
51150126,청량동
51150127,두산동
51150128,학동
51150129,병산동
51150130,남항진동
51150131,유천동
51150132,지변동
51150133,죽헌동
51150134,대전동
51150135,운정동
51150136,난곡동
51150137,저동
51150138,안현동
51150139,운산동
51150250,주문진읍
51150250,주문리
51150250,교항리
51150250,장덕리
51150250,삼교리
51150250,향호리
51150310,성산면
51150310,구산리
51150310,관음리
51150310,금산리
51150310,위촌리
51150310,송암리
51150310,보광리
51150310,어흘리
51150310,오봉리
51150310,산북리
51150320,왕산면
51150320,도마리
51150320,목계리
51150320,왕산리
51150320,고단리
51150320,송현리
51150320,대기리
51150330,구정면
51150330,여찬리
51150330,학산리
51150330,구정리
51150330,금광리
51150330,어단리
51150330,덕현리
51150330,제비리
51150340,강동면
51150340,상시동리
51150340,모전리
51150340,안인리
51150340,안인진리
51150340,임곡리
51150340,하시동리
51150340,정동진리
51150340,심곡리
51150340,산성우리
51150340,언별리
51150350,옥계면
51150350,현내리
51150350,천남리
51150350,주수리
51150350,도직리
51150350,조산리
51150350,남양리
51150350,북동리
51150350,낙풍리
51150350,금진리
51150350,산계리
51150360,사천면
51150360,미노리
51150360,노동리
51150360,석교리
51150360,판교리
51150360,사천진리
51150360,덕실리
51150360,방동리
51150360,산대월리
51150360,사기막리
51150370,연곡면
51150370,방내리
51150370,영진리
51150370,동덕리
51150370,송림리
51150370,행정리
51150370,신왕리
51150370,유등리
51150370,삼산리
51150370,퇴곡리
51170000,동해시
51170101,천곡동
51170102,평릉동
51170103,송정동
51170104,용정동
51170105,지흥동
51170106,효가동
51170107,동회동
51170108,나안동
51170109,쇄운동
51170110,부곡동
51170111,발한동
51170112,북평동
51170113,구미동
51170114,추암동
51170115,구호동
51170116,단봉동
51170117,지가동
51170118,이도동
51170119,귀운동
51170120,대구동
51170121,호현동
51170122,내동
51170123,묵호진동
51170124,삼화동
51170125,이기동
51170126,이로동
51170127,어달동
51170128,대진동
51170129,망상동
51170130,심곡동
51170131,초구동
51170132,괴란동
51170133,만우동
51170134,신흥동
51170135,비천동
51170136,달방동
51190000,태백시
51190101,황지동
51190102,장성동
